run_id,exp,regime,seed,device,n_layers,d_model,n_heads,params,budget_mode,budget,steps_completed,construct_seconds,train_seconds,lr,batch_size,first_train_loss,final_train_loss,diverged,flat_from_start,eval_set,T,ood_n,ood_t,n_eval,digit_acc,exact_acc,chance_digit,chance_exact
exp1_easy_sampled_b1011_L4_d256_steps1500_s1,exp1,easy_sampled_b1011,1,cuda:3,4,256,4,3171601,steps,1500.0,1500,0.025,12.751,0.0003,256,2.87558,2.0016,False,False,depth_ood_n_t16,16,True,True,128,0.12527,0.0,0.22293,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s1,exp1,easy_sampled_b1011,1,cuda:3,4,256,4,3171601,steps,1500.0,1500,0.025,12.751,0.0003,256,2.87558,2.0016,False,False,depth_seen_n_t24,24,False,True,128,0.1509,0.00781,0.2046,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s1,exp1,easy_sampled_b1011,1,cuda:3,4,256,4,3171601,steps,1500.0,1500,0.025,12.751,0.0003,256,2.87558,2.0016,False,False,depth_ood_n_t24,24,True,True,128,0.11158,0.0,0.21474,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s1,exp1,easy_sampled_b1011,1,cuda:3,4,256,4,3171601,steps,1500.0,1500,0.025,12.751,0.0003,256,2.87558,2.0016,False,False,depth_seen_n_t32,32,False,True,128,0.1491,0.0,0.22108,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s1,exp1,easy_sampled_b1011,1,cuda:3,4,256,4,3171601,steps,1500.0,1500,0.025,12.751,0.0003,256,2.87558,2.0016,False,False,depth_ood_n_t32,32,True,True,128,0.10924,0.0,0.18697,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s1,exp1,easy_sampled_b1011,1,cuda:3,4,256,4,3171601,steps,1500.0,1500,0.025,12.751,0.0003,256,2.87558,2.0016,False,False,depth_seen_n_t48,48,False,True,128,0.13021,0.00781,0.20052,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s1,exp1,easy_sampled_b1011,1,cuda:3,4,256,4,3171601,steps,1500.0,1500,0.025,12.751,0.0003,256,2.87558,2.0016,False,False,depth_ood_n_t48,48,True,True,128,0.1104,0.0,0.19533,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s1,exp1,easy_sampled_b1011,1,cuda:3,4,256,4,3171601,steps,1500.0,1500,0.025,12.751,0.0003,256,2.87558,2.0016,False,False,depth_seen_n_t64,64,False,True,128,0.09845,0.0,0.20725,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s1,exp1,easy_sampled_b1011,1,cuda:3,4,256,4,3171601,steps,1500.0,1500,0.025,12.751,0.0003,256,2.87558,2.0016,False,False,depth_ood_n_t64,64,True,True,128,0.14862,0.00781,0.21019,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,id_test,,False,False,1000,0.18497,0.004,0.19268,0.008
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_seen_n_t1,1,False,False,128,0.16667,0.00781,0.20312,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_ood_n_t1,1,True,False,128,0.14103,0.0,0.1859,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_seen_n_t2,2,False,False,128,0.17812,0.0,0.19084,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_ood_n_t2,2,True,False,128,0.12712,0.0,0.18644,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_seen_n_t3,3,False,False,128,0.17857,0.01562,0.21429,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_ood_n_t3,3,True,False,128,0.19149,0.0,0.20851,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_seen_n_t4,4,False,True,128,0.16971,0.02344,0.20888,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_ood_n_t4,4,True,True,128,0.19118,0.0,0.19958,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_seen_n_t6,6,False,True,128,0.18066,0.01562,0.22901,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_ood_n_t6,6,True,True,128,0.16916,0.00781,0.20985,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_seen_n_t8,8,False,True,128,0.17829,0.0,0.21447,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_ood_n_t8,8,True,True,128,0.16916,0.0,0.197,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_seen_n_t12,12,False,True,128,0.14948,0.01562,0.20619,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_ood_n_t12,12,True,True,128,0.14925,0.0,0.19616,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_seen_n_t16,16,False,True,128,0.15365,0.01562,0.21094,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_ood_n_t16,16,True,True,128,0.15924,0.0,0.22293,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_seen_n_t24,24,False,True,128,0.1202,0.0,0.2046,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_ood_n_t24,24,True,True,128,0.14316,0.0,0.21474,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_seen_n_t32,32,False,True,128,0.11568,0.00781,0.22108,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_ood_n_t32,32,True,True,128,0.14076,0.0,0.18697,0.015625
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_seen_n_t48,48,False,True,128,0.14323,0.01562,0.20052,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_ood_n_t48,48,True,True,128,0.12102,0.0,0.19533,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_seen_n_t64,64,False,True,128,0.1114,0.00781,0.20725,0.023438
exp1_easy_sampled_b1011_L4_d256_steps1500_s2,exp1,easy_sampled_b1011,2,cuda:1,4,256,4,3171601,steps,1500.0,1500,0.028,12.803,0.0003,256,2.978,1.99129,False,False,depth_ood_n_t64,64,True,True,128,0.12951,0.00781,0.21019,0.015625
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,id_test,,False,False,1000,0.16763,0.004,0.19268,0.008
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_seen_n_t1,1,False,False,128,0.13021,0.00781,0.20312,0.023438
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_ood_n_t1,1,True,False,128,0.1453,0.0,0.1859,0.015625
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_seen_n_t2,2,False,False,128,0.14758,0.0,0.19084,0.015625
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_ood_n_t2,2,True,False,128,0.14407,0.00781,0.18644,0.015625
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_seen_n_t3,3,False,False,128,0.13265,0.0,0.21429,0.015625
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_ood_n_t3,3,True,False,128,0.19574,0.0,0.20851,0.023438
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_seen_n_t4,4,False,True,128,0.15405,0.0,0.20888,0.015625
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_ood_n_t4,4,True,True,128,0.15756,0.0,0.19958,0.015625
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_seen_n_t6,6,False,True,128,0.13995,0.0,0.22901,0.023438
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_ood_n_t6,6,True,True,128,0.17559,0.0,0.20985,0.023438
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_seen_n_t8,8,False,True,128,0.13178,0.00781,0.21447,0.023438
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_ood_n_t8,8,True,True,128,0.14347,0.0,0.197,0.015625
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_seen_n_t12,12,False,True,128,0.10309,0.0,0.20619,0.023438
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_ood_n_t12,12,True,True,128,0.11301,0.0,0.19616,0.023438
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_seen_n_t16,16,False,True,128,0.11719,0.00781,0.21094,0.015625
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_ood_n_t16,16,True,True,128,0.10616,0.0,0.22293,0.015625
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_seen_n_t24,24,False,True,128,0.13043,0.0,0.2046,0.015625
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_ood_n_t24,24,True,True,128,0.11789,0.0,0.21474,0.023438
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_seen_n_t32,32,False,True,128,0.11311,0.0,0.22108,0.023438
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_ood_n_t32,32,True,True,128,0.12395,0.0,0.18697,0.015625
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_seen_n_t48,48,False,True,128,0.10677,0.00781,0.20052,0.023438
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_ood_n_t48,48,True,True,128,0.09554,0.0,0.19533,0.023438
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_seen_n_t64,64,False,True,128,0.11399,0.0,0.20725,0.023438
exp1_easy_sampled_b1011_L4_d256_seconds60_s0,exp1,easy_sampled_b1011,0,cuda:3,4,256,4,3171601,seconds,60.0,7518,0.03,60.004,0.0003,256,2.84876,0.06142,False,False,depth_ood_n_t64,64,True,True,128,0.12314,0.0,0.21019,0.015625
